Table Number,Move,Clues,Mystery Word,Guess,Mode,Speed,Language,End
458063347,50,"Fungi, porcini, Toadstool, Toadstool",Mushroom,Mushroom,Normal mode,Turn-based • 1 move per day ,English,Standard
458063347,57,"Hint, Gratuity, Gratuity, Gratuity",Tip,Word,Normal mode,Turn-based • 1 move per day ,English,Standard
458063347,65,"Hot, Elevated, Flu, 101F",Fever,Fever,Normal mode,Turn-based • 1 move per day ,English,Standard
458063347,7,"Ocean, Tsunami, Undulation, Waikiki",Wave,Wave,Normal mode,Turn-based • 1 move per day ,English,Standard
458063347,74,"Claymore, Falcata, rapier, Excaliber",Sword,Sword,Normal mode,Turn-based • 1 move per day ,English,Standard
458068629,50,"Attack, bowl, One, Judy, Judy",Punch,Punch,Normal mode,Turn-based • 1 move per day ,English,Standard
458068629,67,"Fiddle, bout, tiny, Rosin, Hair",Violin,Bow,Normal mode,Turn-based • 1 move per day ,English,Standard
458068629,84,"seeded, Ciabatta, Gluten, Toast, Dough",Bread,Bread,Normal mode,Turn-based • 1 move per day ,English,Standard
458069807,28,"moo, Dairy, Skim, Squeeze",Milk,Milk,Normal mode,Turn-based • 1 move per day ,English,Standard
458069807,35,"tots, Taters, ""McDonalds"", Side",Fries,Fries,Normal mode,Turn-based • 1 move per day ,English,Standard
458069807,42,"Phantom, N95, Zorro, disguise",Mask,Mask,Normal mode,Turn-based • 1 move per day ,English,Standard
458069807,7,"Stethoscope, healer, PhD, Doolittle",Doctor,Doctor,Normal mode,Turn-based • 1 move per day ,English,Standard
458069807,84,"Course, Caddyshack, Clubs, Tee",Golf,Golf,Normal mode,Turn-based • 1 move per day ,English,Standard
458069807,91,"Diaphragm, Mint, Inspiration, Sigh",Breath,breath,Normal mode,Turn-based • 1 move per day ,English,Standard
458082230,12,"plus, Catholique, Signe, Religieux, symbole, Symbole",Croix,Croix,Normal mode,Turn-based • 1 move per day ,Français,Standard
458082230,37,"Musique, Foot, golf, Cinq, groupe, Groupe",Club,Club,Normal mode,Turn-based • 1 move per day ,Français,Standard
458082230,50,"parade, baguette, Taper, Musique, Percussion, Instrument",Tambour,Tambour,Normal mode,Turn-based • 1 move per day ,Français,Standard
458082230,56,"Brasier, Catastrophe, Éteint, feu, Pompier, pompier",Incendie,Incendie,Normal mode,Turn-based • 1 move per day ,Français,Standard
458082230,62,"Naitre, Legume, Surnom, salade, Soupe, soupe",Chou,Chou,Normal mode,Turn-based • 1 move per day ,Français,Standard
458101851,66,"Jarret, doux, Viande, bébé, Bébé, Bébé",Agneau,Agneau,Normal mode,Turn-based • 2 moves per day ,Français,Standard
458101851,75,"Champ, Pain, Entier, Céréale, Céréale, Céréale",Blé,Blé,Normal mode,Turn-based • 2 moves per day ,Français,Standard
458102665,57,"game, Connection, Butler, Waiter, Waiter",Server,clue,Normal mode,Turn-based • 1 move per 2 days ,English,Standard
458102665,68,"plaything, baby, House, Ken, Ken",Doll,Doll,Normal mode,Turn-based • 1 move per 2 days ,English,Standard
458123809,53,"CAstle, Dune, silica, hourglass",Sand,Sand,Normal mode,Turn-based • 1 move per 2 days ,English,Standard
458150207,19,"snooze, Morning, Clock, monoxide, Siren, siren",Alarm,Alarm,Normal mode,Turn-based • 1 move per day ,English,Standard
458150207,77,"surface, coffee, Desk, chairs, Chair",Table,table,Normal mode,Turn-based • 1 move per day ,English,Standard
458169776,29,"Savanna, Cougar, King, Mufasa, Mane, Mane",Lion,Lion,Normal mode,Turn-based • 3 moves per day ,English,Standard
458169776,66,"motorcycle, themepark, Fairground, Valkyries, Horse, Horse",Ride,Rides,Normal mode,Turn-based • 3 moves per day ,English,Standard
458179925,42,"Overlay, Aslan, mane, mane",Lion,lion,Normal mode,Turn-based • 2 moves per day ,English,Standard
458179925,51,"Chitty, Gong, cock, bing",Bang,Bang,Normal mode,Turn-based • 2 moves per day ,English,Standard
458179925,7,"Gilligan, Fantasy, Oahu, Ceylon",Island,island,Normal mode,Turn-based • 2 moves per day ,English,Standard
458186656,74,"pleurer, tissu, pliable, Sopalin, Morve, Kleenex",Mouchoir,Mouchoir,Normal mode,Turn-based • 1 move per day ,Français,Standard
458186656,92,"Piquant, Chaleur, Dutronc, Désert, Agave, plante",Cactus,Cactus,Normal mode,Turn-based • 1 move per day ,Français,Standard
458195815,15,"Hat, Bunny, Houdini, Tricks",Magician,Magic,Normal mode,Turn-based • 1 move per day ,English,Standard
458195815,27,"Gandalf, Dumbledore, Goatee, Stubble",Beard,Giant,Normal mode,Turn-based • 1 move per day ,English,Standard
458257444,21,"Cruciforme, Clou, Ecrou, Écrou",Vis,Vis,Normal mode,Turn-based • 1 move per day ,Français,Standard
458274946,37,"provision, accumulate, market, Equity",Stock,Stock,Normal mode,Fast Turn-based • 24 moves per day ,English,Standard
458285032,42,"piston, Liquid, Inject, Oil, Bomb",Pump,nitrogen,Normal mode,Turn-based • 3 moves per day ,English,Standard
458285032,67,"fairytale, Triton, undersea, Hybrid, Fishwoman",Mermaid,Mermaid,Normal mode,Turn-based • 3 moves per day ,English,Standard
458285032,75,"Cigar, drug, Nicotine, Plantation, Smokeable",Tobacco,tobacco,Normal mode,Turn-based • 3 moves per day ,English,Standard
458294425,100,"Gay, Restaurant, Nightclub, Saloon, Horizontal, cafe",Bar,Bar,Normal mode,Turn-based • 1 move per day ,English,Standard
458294425,27,"plumage, Peacock, Pillow, Tickle, Quill, Quill",Feather,Feather,Normal mode,Turn-based • 1 move per day ,English,Standard
458296038,38,"sicily, rainbow, round, citrus, fruit, fruit",Orange,Orange,Normal mode,Turn-based • 1 move per day ,English,Standard
458296038,6,"tortoise, cover, oils, sea, corporation, nautilus",Shell,shell,Normal mode,Turn-based • 1 move per day ,English,Standard
458296038,63,"forest, jungle, deer, catcher, Irwin, Crocodile",Hunter,Hunter,Normal mode,Turn-based • 1 move per day ,English,Standard
458310990,75,"bridle, Clydesdale, neighhhhh, Carriage, Cowboy",Horse,Horse,Normal mode,Turn-based • 1 move per day ,English,Standard
458320256,41,"Money, Dentist, Fairy, Fairy",Tooth,Tooth,Normal mode,Turn-based • 2 moves per day ,English,Standard
458320256,5,"Jewelry, Wrist, Arm, chain",Bracelet,Bracelet,Normal mode,Turn-based • 2 moves per day ,English,Standard
458328616,14,"Pounce, Orange, Tony, Bengal, Stripes, Cat",Tiger,Tiger,Normal mode,Turn-based • 1 move per day ,English,Standard
458328616,50,"comedy, funny, Jokes, Laughable, me, sense",Humor,Humor,Normal mode,Turn-based • 1 move per day ,English,Standard
458328616,8,"cry, Teen, were, whistle, Wild, Dog",Wolf,Wolf,Normal mode,Turn-based • 1 move per day ,English,Standard
458348197,14,"Scorpion, Feyd, Bilbo, Police",Sting,Sting,Normal mode,Turn-based • 1 move per day ,English,Standard
458363727,119,"Eleven, Billy, Sea, Currents, Frank, Frank",Ocean,Ocean,Normal mode,Fast Turn-based • 24 moves per day ,English,Standard
458363727,36,"Dome, Cats, rumbling, Cloud, Lightning, Lightning",Thunder,Thunder,Normal mode,Fast Turn-based • 24 moves per day ,English,Standard
458363727,9,"Winter, paprika, Changing, Four, Autumn, Autumn",Season,Season,Normal mode,Fast Turn-based • 24 moves per day ,English,Standard
458378974,108,"Manhole, Rats, rat, drainage, Waste, Waste",Sewer,sewer,Normal mode,Turn-based • 1 move per day ,English,Standard
458378974,27,"bond, Bar, cosmopolitan, Cruise, negroni, Screwdriver",Cocktail,Cocktail,Normal mode,Turn-based • 1 move per day ,English,Standard
458378974,36,"Summer, deep, billiards, Cabana, Swimming, swimming",Pool,pool,Normal mode,Turn-based • 1 move per day ,English,Standard
458378974,81,"Alarm, Grandfather, tick, Minutes, Cuckoo, Cuckoo",Clock,Clock,Normal mode,Turn-based • 1 move per day ,English,Standard
458378974,9,"Up, Intercontinental, path, Wings, Cancelled, Conchords",Flight,Flight,Normal mode,Turn-based • 1 move per day ,English,Standard
458380991,18,"Flare, light, Bonfire, Shine, lighthouse, Lighthouse",Beacon,Fire,Normal mode,Turn-based • 4 moves per day ,English,Standard
458380991,56,"reverence, Arch, Ribbon, curtsey, Rain, Weapon",Bow,Bow,Normal mode,Turn-based • 4 moves per day ,English,Standard
458380991,9,"Fujifilm, Aperture, Photographic, Shutter, Focus, Photo",Camera,Camera,Normal mode,Turn-based • 4 moves per day ,English,Standard
458386934,37,"Pommes, Baffe, Dessert, Pizza, Tatin, Tatin",Tarte,Tarte,Normal mode,Turn-based • 3 moves per day ,Français,Standard
458386934,55,"Biberon, Boisson, Mamelles, maternel, Écrémé, Chaud",Lait,Lait,Normal mode,Turn-based • 3 moves per day ,Français,Standard
458404192,33,"Magneto, Intégral, à-gaz, EPI, protection",Casque,Masque,Normal mode,Real-time • Normal speed ,Français,Standard
458434927,43,"obsession, devotion, Lips, Emotions, Desire, Admiration",Passion,Kiss,Normal mode,Turn-based • 1 move per day ,English,Standard
458460492,63,"yellow, car, Not, Uber, Paid, Drive",Taxi,taxi,Normal mode,Real-time • Normal speed ,English,Standard
458462940,61,"bouc, zodiaque, taureau, capricorne, Voiture, Chèvre",Bélier,astrologie,Normal mode,Real-time • Normal speed ,Français,Standard
458478243,26,"Shape, galaxy, twinkle, sparkle, Sun, Sun",Star,star,Normal mode,Turn-based • 1 move per day ,English,Standard
458478243,56,"cattle, fields, Agriculture, Land, Sheep, Crops",Farm,Farm,Normal mode,Turn-based • 1 move per day ,English,Standard
458478243,6,"Sheet, Pirates, FlagShip, Yacht, Yacht, Engine",Sail,Flag,Normal mode,Turn-based • 1 move per day ,English,Standard
458488398,44,"cinema, membraneous, movie, movie",Film,Film,Normal mode,Turn-based • 2 moves per day ,English,Standard
458503392,28,"Canned, Starkist, ahi, charlie, Fish, fish",Tuna,Tuna,Normal mode,Turn-based • 1 move per day ,English,Standard
458503392,37,"Blood, Pump, soul, cardiac, Ventricle, ventricle",Heart,Heart,Normal mode,Turn-based • 1 move per day ,English,Standard
458503392,56,"Condiment, seeds, sause, flower, yellow, gas",Mustard,Mustard,Normal mode,Turn-based • 1 move per day ,English,Standard
458503392,74,"hide, Protection, Sheath, quilt, Disc, shield",Cover,cover,Normal mode,Turn-based • 1 move per day ,English,Standard
458503392,93,"dark, Nestle, ""Sees"", Wonka, Cacao, Cacao",Chocolate,chocolate,Normal mode,Turn-based • 1 move per day ,English,Standard
458565897,64,"あんさつしゃ, しゅしょく, イタリア, こむぎこ, こむぎこ, いたりあ",Couscous,tako,Friendly mode,No time limit • with friends only,English,Standard
458591052,61,"Nicotine, Mégot, Interdite, Poumons, Cendrier, Cendrier",Cigarette,Cigarette,Normal mode,Turn-based • 1 move per day ,Français,Standard
458595887,15,"Après, Schnee, Neujahrsspringen, Slalom",Ski,Ski,Normal mode,Turn-based • 1 move per day ,Deutsch,Standard
458595887,29,"Schwarzer, Kar, Black, Wochenende",Freitag,Freitag,Normal mode,Turn-based • 1 move per day ,Deutsch,Standard
458595887,39,"Huhn, Dotter, Henne, legen",Ei,Ei,Normal mode,Turn-based • 1 move per day ,Deutsch,Standard
458595887,59,"Luftzug, Unsichtbar, wehen, Brise",Wind,Wind,Normal mode,Turn-based • 1 move per day ,Deutsch,Standard
458603611,10,"Hurricane, Storm, Drops, Clouds",Rain,Rain,Normal mode,Turn-based • 1 move per 2 days ,English,Standard
458603611,15,"Parrot, Pugwash, Rum, Bluebeard",Pirate,pirate,Normal mode,Turn-based • 1 move per 2 days ,English,Standard
458603611,27,"hydroelectric, rotordynamics, Winds, Generate",Turbine,Turbine,Normal mode,Turn-based • 1 move per 2 days ,English,Standard
458603611,32,"Skeleton, Unlock, Lock, Lock",Key,key,Normal mode,Turn-based • 1 move per 2 days ,English,Standard
458603611,47,"Kit, Foolish, Hammer, Spanner",Tool,tool,Normal mode,Turn-based • 1 move per 2 days ,English,Standard
458613772,15,"Bettzeit, Dämmerung, Heilig, Sonnenuntergang",Abend,Abend,Normal mode,Turn-based • 4 moves per day ,Deutsch,Standard
458613772,45,"Herkunftsklang, Cockney, Aussprache, Satzmelodie",Akzent,Dialekt,Normal mode,Turn-based • 4 moves per day ,Deutsch,Standard
458613772,67,"Kassette, Aufnahmegerät, VHS, VHS",Rekorder,Rekorder,Normal mode,Turn-based • 4 moves per day ,Deutsch,Standard
458631532,13,"Shoe, Wedge, shoes, bad, Achilles, achilles",Heel,heel,Normal mode,Turn-based • 1 move per day ,English,Standard
458631532,41,"High, Education, Teacher, elementary, Economics, economics",School,school,Normal mode,Turn-based • 1 move per day ,English,Standard
458631532,50,"Teardrop, Rosaceae, conference, Succulent, Comice, Williams",Pear,Rose,Normal mode,Turn-based • 1 move per day ,English,Standard
458631532,88,"soup, candle, carve, Smashing, Melon, Halloween",Pumpkin,Pumpkin,Normal mode,Turn-based • 1 move per day ,English,Standard
458650457,37,"Nuit, nyctalope, Nocturne, Sympa, Super, Facteur",Chouette,chouette,Normal mode,Turn-based • 1 move per day ,Français,Standard
458711453,15,"Azul, Video, Board, Board",Game,Game,Normal mode,Turn-based • 1 move per day ,English,Standard
458711453,30,"Dice, Cheese, Ice, Rubix",Cube,Cube,Normal mode,Turn-based • 1 move per day ,English,Standard
458711453,45,"Leader, Hook, Crunch, Crunch",Captain,Captain,Normal mode,Turn-based • 1 move per day ,English,Standard
458711453,5,"Ellie, Formula, Infant, Infant",Baby,Baby,Normal mode,Turn-based • 1 move per day ,English,Standard
458711453,50,"Tut, Male, Egypt, Pyramid",Pharaoh,King,Normal mode,Turn-based • 1 move per day ,English,Standard
458711453,66,"Ribs, Pecs, Hairy, Nips",Chest,Chest,Normal mode,Turn-based • 1 move per day ,English,Standard
458716764,18,"Freshwater, Oyster, Clam, Necklace, Necklace, Necklace",Pearl,mussel,Friendly mode,No time limit • with friends only,English,Standard
458716764,19,"Freshwater, Oyster, Clam, Necklace, Necklace, Necklace",Pearl,mussel,Friendly mode,No time limit • with friends only,English,Standard
458774327,100,"Schmuck, Versprechen, Gravur, Verloren, Verbundenheitssymbol, Verbundenheitssymbol",Ehering,Ring,Normal mode,Turn-based • 1 move per day ,Deutsch,Standard
458774327,18,"Schatzinsel, Robinson, RobinsonCrusoe, Wochenzeitung, ...der13, Kar...",Freitag,Freitag,Normal mode,Turn-based • 1 move per day ,Deutsch,Standard
458774327,36,"Weiblich, Sandrock, Sprache, Sängerin, Sängerin, Sängerin",Adele,Dialekt,Normal mode,Turn-based • 1 move per day ,Deutsch,Standard
458774327,64,"Österreich, Amadeus, Sprechgesang, Greifvogel, Mutter-der-mann-mit-dem-koks, Komissar",Falco,Falco,Normal mode,Turn-based • 1 move per day ,Deutsch,Standard
458774327,91,"Rang, Dienstgrad, Befehlsrang, Befehlsbefugnis, Gentleman, Gentleman",Offizier,Offizier,Normal mode,Turn-based • 1 move per day ,Deutsch,Standard
458814729,37,"frozone, hearts, follow, tie, spades, Wedding",Suit,Diamonds,Normal mode,Turn-based • 1 move per day ,English,Standard
458814729,47,"tsukauchi, Watson, cop, Investigator, Sherlock, Sherlock",Detective,Detective,Normal mode,Turn-based • 1 move per day ,English,Standard
458814729,65,"Japan, judo, kid, Sport, Kick, MMA",Karate,Karate,Normal mode,Turn-based • 1 move per day ,English,Standard
458835837,32,"art, Framed, Rembrandt, Coating, house",Painting,painting,Friendly mode,No time limit • with friends only,English,Standard
458835837,64,"Gum, pop, support, soap, Effervescent",Bubble,Bubble,Friendly mode,No time limit • with friends only,English,Standard
458835837,72,"Bouldering, mountain, Mount, ascend, ascend",Climb,climbing,Friendly mode,No time limit • with friends only,English,Standard
458846038,56,"Jivago, Omnipraticien, Malade, Maboul, Maladie, Maboule",Docteur,Docteur,Normal mode,Turn-based • 1 move per day ,Français,Standard
458853620,11,"Twenty-five, Cents, One, Forth",Quarter,Measurement,Normal mode,Turn-based • 1 move per day ,English,Standard
458853620,32,"Alcohol, Can, Barrel, Belly",Beer,Beer,Normal mode,Turn-based • 1 move per day ,English,Standard
458853620,47,"Birthday, ""Valentines"", Deck, Playing",Card,Cards,Normal mode,Turn-based • 1 move per day ,English,Standard
458853620,58,"Wet, Weather, Umbrella, Boots",Rain,Rain,Normal mode,Turn-based • 1 move per day ,English,Standard
458856141,16,"Car, Generator, sports, mouth",Motor,Battery,Normal mode,Turn-based • 2 moves per day ,English,Standard
458856141,27,"Brown, Candy, Sugar, Cocoa",Chocolate,chocolate,Normal mode,Turn-based • 2 moves per day ,English,Standard
458856141,32,"Cod, Fish, charlie, skipjack",Tuna,Tuna,Normal mode,Turn-based • 2 moves per day ,English,Standard
458856141,58,"girder, joist, Balance, Wood",Beam,beam,Normal mode,Turn-based • 2 moves per day ,English,Standard
458867157,44,"Walzer, Rumba, Bewegung, Körpernah",Tanz,Tanz,Normal mode,Turn-based • 1 move per 2 days ,Deutsch,Standard
458894035,22,"rame, boulot, boulot, Boulot",Métro,barque,Normal mode,Turn-based • 2 moves per day ,Français,Standard
458894035,30,"Vide, Tartes, bûche, gobi",Désert,Désert,Normal mode,Turn-based • 2 moves per day ,Français,Standard
458894035,44,"marteau, jinbe, baleine, Squale",Requin,requin,Normal mode,Turn-based • 2 moves per day ,Français,Standard
458894035,51,"tesla, courant, énergie, Edison",Électricité,électricité,Normal mode,Turn-based • 2 moves per day ,Français,Standard
